LSOA,Anti Semitic,Disability,Faith,Homophobic,Islamophobic,Racist,Transgender,Total All Incidents,AntiSem_and_Islam,Faith_noIslamAntiSem
E01004691,146.0,0.0,125.0,75.0,79.0,102.0,0.0,527.0,225.0,-100.0
E01004692,0.0,0.0,61.0,32.0,37.0,87.0,0.0,217.0,37.0,24.0
E01004693,453.0,0.0,188.0,89.0,0.0,119.0,33.0,882.0,453.0,-265.0
E01004694,0.0,0.0,129.0,39.0,76.0,201.0,40.0,485.0,76.0,53.0
E01004695,327.0,0.0,198.0,73.0,76.0,155.0,0.0,829.0,403.0,-205.0
E01004696,0.0,64.0,65.0,32.0,39.0,84.0,34.0,318.0,39.0,26.0
E01004697,0.0,0.0,119.0,78.0,0.0,124.0,0.0,321.0,0.0,119.0
E01004698,0.0,0.0,68.0,38.0,37.0,167.0,45.0,355.0,37.0,31.0
E01004699,163.0,0.0,122.0,81.0,74.0,200.0,51.0,691.0,237.0,-115.0
E01004700,139.0,36.0,64.0,41.0,0.0,197.0,0.0,477.0,139.0,-75.0
E01004701,161.0,0.0,63.0,37.0,0.0,40.0,0.0,301.0,161.0,-98.0
E01004702,147.0,39.0,121.0,70.0,62.0,114.0,0.0,553.0,209.0,-88.0
E01004703,273.0,0.0,116.0,40.0,29.0,129.0,0.0,587.0,302.0,-186.0
E01004705,0.0,0.0,57.0,41.0,34.0,85.0,0.0,217.0,34.0,23.0
E01004706,0.0,0.0,57.0,35.0,32.0,151.0,0.0,275.0,32.0,25.0
E01004707,0.0,0.0,0.0,39.0,0.0,107.0,0.0,146.0,0.0,0.0
E01004708,0.0,35.0,140.0,48.0,75.0,75.0,0.0,373.0,75.0,65.0
E01004709,0.0,31.0,189.0,82.0,114.0,119.0,0.0,535.0,114.0,75.0
E01004710,466.0,0.0,153.0,36.0,38.0,159.0,0.0,852.0,504.0,-351.0
E01004711,311.0,0.0,137.0,42.0,0.0,82.0,0.0,572.0,311.0,-174.0
E01004712,161.0,0.0,57.0,76.0,0.0,163.0,0.0,457.0,161.0,-104.0
E01004713,158.0,0.0,109.0,0.0,46.0,169.0,42.0,524.0,204.0,-95.0
E01004714,489.0,73.0,228.0,116.0,116.0,205.0,73.0,1300.0,605.0,-377.0
E01004715,327.0,36.0,163.0,82.0,73.0,166.0,0.0,847.0,400.0,-237.0
E01004716,429.0,34.0,167.0,35.0,36.0,113.0,0.0,814.0,465.0,-298.0
E01004717,173.0,41.0,129.0,36.0,76.0,134.0,0.0,589.0,249.0,-120.0
E01004718,0.0,0.0,124.0,0.0,77.0,122.0,0.0,323.0,77.0,47.0
E01004719,0.0,0.0,78.0,35.0,35.0,82.0,0.0,230.0,35.0,43.0
E01004720,0.0,0.0,230.0,69.0,162.0,113.0,0.0,574.0,162.0,68.0
E01004721,309.0,0.0,253.0,86.0,0.0,82.0,0.0,730.0,309.0,-56.0
E01004722,0.0,35.0,66.0,35.0,38.0,174.0,0.0,348.0,38.0,28.0
E01004723,0.0,44.0,119.0,85.0,83.0,112.0,0.0,443.0,83.0,36.0
E01004724,177.0,0.0,121.0,35.0,80.0,207.0,0.0,620.0,257.0,-136.0
E01004725,150.0,40.0,124.0,33.0,86.0,72.0,0.0,505.0,236.0,-112.0
E01004726,330.0,0.0,112.0,0.0,0.0,126.0,0.0,568.0,330.0,-218.0
E01004727,306.0,0.0,113.0,89.0,43.0,166.0,48.0,765.0,349.0,-236.0
E01004728,147.0,27.0,58.0,36.0,43.0,117.0,42.0,470.0,190.0,-132.0
E01004729,335.0,0.0,179.0,0.0,49.0,115.0,0.0,678.0,384.0,-205.0
E01004730,166.0,37.0,195.0,0.0,39.0,80.0,46.0,563.0,205.0,-10.0
E01004731,181.0,80.0,207.0,84.0,109.0,203.0,38.0,902.0,290.0,-83.0
E01004732,138.0,39.0,60.0,117.0,43.0,208.0,0.0,605.0,181.0,-121.0
E01004733,638.0,39.0,272.0,110.0,160.0,187.0,82.0,1488.0,798.0,-526.0
E01004734,310.0,69.0,248.0,196.0,178.0,191.0,134.0,1326.0,488.0,-240.0
E01004735,165.0,82.0,128.0,122.0,82.0,181.0,38.0,798.0,247.0,-119.0
E01004736,651.0,41.0,335.0,155.0,170.0,187.0,72.0,1611.0,821.0,-486.0
E01004737,0.0,0.0,53.0,88.0,44.0,69.0,0.0,254.0,44.0,9.0
E01004738,0.0,0.0,60.0,79.0,40.0,36.0,0.0,215.0,40.0,20.0
E01004739,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,0.0
E01004740,0.0,0.0,59.0,80.0,44.0,139.0,0.0,322.0,44.0,15.0
E01004741,0.0,0.0,70.0,116.0,37.0,37.0,0.0,260.0,37.0,33.0
E01004742,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
E01004743,141.0,0.0,122.0,43.0,38.0,159.0,0.0,503.0,179.0,-57.0
E01004744,327.0,0.0,123.0,32.0,78.0,153.0,71.0,784.0,405.0,-282.0
E01004745,160.0,0.0,53.0,70.0,0.0,151.0,41.0,475.0,160.0,-107.0
E01004746,0.0,33.0,128.0,38.0,80.0,127.0,0.0,406.0,80.0,48.0
E01004747,0.0,35.0,138.0,84.0,73.0,167.0,41.0,538.0,73.0,65.0
E01004748,137.0,48.0,187.0,41.0,115.0,160.0,0.0,688.0,252.0,-65.0
E01004749,165.0,0.0,64.0,47.0,30.0,135.0,42.0,483.0,195.0,-131.0
E01004750,298.0,36.0,266.0,118.0,130.0,155.0,0.0,1003.0,428.0,-162.0
E01004751,152.0,0.0,135.0,0.0,0.0,74.0,0.0,361.0,152.0,-17.0
E01004752,0.0,41.0,117.0,45.0,81.0,82.0,111.0,477.0,81.0,36.0
E01004753,0.0,0.0,189.0,45.0,87.0,113.0,0.0,434.0,87.0,102.0
E01004754,157.0,0.0,119.0,40.0,42.0,81.0,0.0,439.0,199.0,-80.0
E01004755,318.0,37.0,118.0,77.0,48.0,127.0,0.0,725.0,366.0,-248.0
E01004756,355.0,0.0,121.0,71.0,40.0,165.0,0.0,752.0,395.0,-274.0
E01004757,0.0,0.0,51.0,72.0,39.0,86.0,0.0,248.0,39.0,12.0
E01004760,0.0,0.0,0.0,79.0,0.0,122.0,0.0,201.0,0.0,0.0
E01004761,427.0,0.0,170.0,107.0,86.0,192.0,37.0,1019.0,513.0,-343.0
E01004762,782.0,38.0,308.0,122.0,71.0,205.0,31.0,1557.0,853.0,-545.0
E01004763,665.0,42.0,326.0,239.0,112.0,249.0,120.0,1753.0,777.0,-451.0
E01004765,491.0,0.0,201.0,105.0,127.0,200.0,41.0,1165.0,618.0,-417.0
E01032512,156.0,0.0,139.0,111.0,78.0,120.0,0.0,604.0,234.0,-95.0
E01032513,0.0,0.0,122.0,0.0,87.0,84.0,0.0,293.0,87.0,35.0
E01032562,0.0,0.0,0.0,34.0,0.0,124.0,0.0,158.0,0.0,0.0
E01032563,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
E01032564,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0
E01032565,0.0,34.0,62.0,0.0,43.0,127.0,0.0,266.0,43.0,19.0
E01032566,0.0,34.0,0.0,0.0,0.0,44.0,0.0,78.0,0.0,0.0
E01032567,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0
E01032568,0.0,35.0,0.0,46.0,0.0,164.0,38.0,283.0,0.0,0.0
E01032569,0.0,0.0,61.0,40.0,48.0,77.0,0.0,226.0,48.0,13.0
E01032570,0.0,83.0,66.0,0.0,0.0,113.0,33.0,295.0,0.0,66.0
E01032572,0.0,0.0,124.0,50.0,69.0,78.0,38.0,359.0,69.0,55.0
E01032573,0.0,0.0,168.0,44.0,42.0,140.0,0.0,394.0,42.0,126.0
E01032574,299.0,34.0,296.0,41.0,125.0,162.0,38.0,995.0,424.0,-128.0
E01032575,0.0,79.0,64.0,47.0,43.0,128.0,0.0,361.0,43.0,21.0
E01032576,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0
E01032577,0.0,0.0,0.0,37.0,0.0,115.0,0.0,152.0,0.0,0.0
E01032579,0.0,43.0,66.0,124.0,0.0,155.0,34.0,422.0,0.0,66.0
E01032580,0.0,0.0,115.0,0.0,85.0,119.0,0.0,319.0,85.0,30.0
E01032581,0.0,0.0,143.0,0.0,72.0,83.0,0.0,298.0,72.0,71.0
E01032582,315.0,72.0,253.0,69.0,109.0,245.0,45.0,1108.0,424.0,-171.0
E01032583,160.0,0.0,54.0,118.0,33.0,194.0,0.0,559.0,193.0,-139.0
E01032584,0.0,0.0,45.0,85.0,39.0,145.0,0.0,314.0,39.0,6.0
E01032623,0.0,0.0,46.0,0.0,42.0,88.0,0.0,176.0,42.0,4.0
E01032637,301.0,0.0,123.0,73.0,0.0,124.0,0.0,621.0,301.0,-178.0
E01032638,0.0,0.0,0.0,45.0,0.0,41.0,0.0,86.0,0.0,0.0
E01032639,0.0,41.0,62.0,127.0,40.0,153.0,34.0,457.0,40.0,22.0
E01032640,130.0,0.0,55.0,0.0,0.0,130.0,0.0,315.0,130.0,-75.0
E01032646,0.0,42.0,53.0,35.0,35.0,117.0,0.0,282.0,35.0,18.0
E01032719,0.0,0.0,201.0,122.0,75.0,115.0,0.0,513.0,75.0,126.0
E01032720,347.0,67.0,244.0,109.0,74.0,218.0,47.0,1106.0,421.0,-177.0
E01032722,0.0,0.0,134.0,145.0,82.0,183.0,0.0,544.0,82.0,52.0
E01032739,147.0,35.0,104.0,47.0,41.0,162.0,0.0,536.0,188.0,-84.0
E01032740,140.0,0.0,54.0,0.0,39.0,79.0,0.0,312.0,179.0,-125.0
E01032741,157.0,45.0,125.0,117.0,81.0,233.0,91.0,849.0,238.0,-113.0
E01032742,0.0,0.0,59.0,41.0,42.0,79.0,0.0,221.0,42.0,17.0
E01032743,0.0,0.0,122.0,48.0,39.0,80.0,0.0,289.0,39.0,83.0
E01032744,0.0,33.0,0.0,43.0,0.0,163.0,0.0,239.0,0.0,0.0
E01032764,157.0,33.0,126.0,114.0,38.0,176.0,0.0,644.0,195.0,-69.0
E01032765,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
E01032766,0.0,0.0,64.0,40.0,48.0,116.0,0.0,268.0,48.0,16.0
E01032767,314.0,33.0,177.0,37.0,33.0,78.0,0.0,672.0,347.0,-170.0
E01032768,0.0,0.0,128.0,82.0,37.0,84.0,40.0,371.0,37.0,91.0
E01032769,0.0,75.0,52.0,71.0,37.0,119.0,0.0,354.0,37.0,15.0
E01032770,0.0,33.0,0.0,44.0,0.0,131.0,0.0,208.0,0.0,0.0
E01032771,0.0,39.0,121.0,116.0,79.0,162.0,39.0,556.0,79.0,42.0
E01032772,0.0,43.0,131.0,37.0,77.0,76.0,0.0,364.0,77.0,54.0
E01032773,0.0,0.0,62.0,37.0,47.0,81.0,0.0,227.0,47.0,15.0
E01032774,0.0,41.0,0.0,34.0,0.0,162.0,0.0,237.0,0.0,0.0
E01032776,0.0,0.0,64.0,38.0,40.0,71.0,0.0,213.0,40.0,24.0
E01032777,138.0,0.0,179.0,84.0,111.0,130.0,38.0,680.0,249.0,-70.0
E01032778,0.0,0.0,63.0,40.0,36.0,116.0,0.0,255.0,36.0,27.0
E01032779,0.0,0.0,0.0,83.0,0.0,83.0,0.0,166.0,0.0,0.0
E01032780,0.0,0.0,97.0,38.0,75.0,125.0,0.0,335.0,75.0,22.0
E01032781,0.0,35.0,0.0,74.0,0.0,83.0,0.0,192.0,0.0,0.0
E01032782,0.0,42.0,0.0,80.0,0.0,95.0,0.0,217.0,0.0,0.0
E01032783,152.0,0.0,139.0,36.0,38.0,153.0,0.0,518.0,190.0,-51.0
E01032784,0.0,32.0,0.0,32.0,0.0,87.0,0.0,151.0,0.0,0.0
E01032785,151.0,0.0,114.0,41.0,39.0,79.0,0.0,424.0,190.0,-76.0
E01032786,137.0,0.0,113.0,111.0,81.0,151.0,0.0,593.0,218.0,-105.0
E01032787,0.0,41.0,192.0,40.0,126.0,116.0,0.0,515.0,126.0,66.0
E01032788,0.0,66.0,124.0,81.0,78.0,78.0,44.0,471.0,78.0,46.0
E01032789,0.0,0.0,0.0,43.0,0.0,38.0,0.0,81.0,0.0,0.0
E01032790,0.0,0.0,0.0,33.0,0.0,88.0,0.0,121.0,0.0,0.0
E01032803,0.0,0.0,66.0,43.0,43.0,30.0,37.0,219.0,43.0,23.0
E01032805,139.0,37.0,74.0,36.0,0.0,146.0,0.0,432.0,139.0,-65.0
E01032834,0.0,0.0,0.0,0.0,0.0,47.0,40.0,87.0,0.0,0.0
E01033000,0.0,0.0,61.0,47.0,39.0,125.0,0.0,272.0,39.0,22.0
E01033030,0.0,0.0,124.0,44.0,84.0,154.0,0.0,406.0,84.0,40.0
E01033081,0.0,0.0,0.0,46.0,0.0,39.0,0.0,85.0,0.0,0.0
E01033082,0.0,36.0,117.0,76.0,74.0,126.0,0.0,429.0,74.0,43.0
E01033083,152.0,40.0,176.0,46.0,122.0,199.0,0.0,735.0,274.0,-98.0
E01033084,0.0,40.0,61.0,44.0,36.0,155.0,0.0,336.0,36.0,25.0
E01033085,118.0,0.0,111.0,34.0,84.0,166.0,0.0,513.0,202.0,-91.0
E01033086,0.0,78.0,0.0,32.0,0.0,68.0,0.0,178.0,0.0,0.0
E01033093,0.0,37.0,119.0,42.0,37.0,81.0,0.0,316.0,37.0,82.0
E01033098,172.0,0.0,60.0,35.0,0.0,73.0,0.0,340.0,172.0,-112.0
E01033099,0.0,0.0,0.0,38.0,0.0,86.0,0.0,124.0,0.0,0.0
E01033100,0.0,34.0,55.0,80.0,42.0,167.0,0.0,378.0,42.0,13.0
E01033101,0.0,0.0,64.0,44.0,44.0,144.0,0.0,296.0,44.0,20.0
E01033132,0.0,0.0,58.0,45.0,39.0,145.0,0.0,287.0,39.0,19.0
E01033133,0.0,0.0,56.0,87.0,38.0,127.0,0.0,308.0,38.0,18.0
E01033135,0.0,0.0,46.0,0.0,43.0,80.0,0.0,169.0,43.0,3.0
E01033146,0.0,36.0,118.0,0.0,88.0,157.0,0.0,399.0,88.0,30.0
E01033148,0.0,0.0,53.0,0.0,43.0,119.0,0.0,215.0,43.0,10.0
E01033150,0.0,0.0,59.0,0.0,35.0,176.0,0.0,270.0,35.0,24.0
E01033151,168.0,0.0,62.0,0.0,0.0,72.0,0.0,302.0,168.0,-106.0
E01033153,0.0,0.0,154.0,34.0,75.0,111.0,0.0,374.0,75.0,79.0
E01033207,179.0,0.0,63.0,31.0,38.0,155.0,0.0,466.0,217.0,-154.0
E01033208,0.0,0.0,55.0,117.0,41.0,75.0,0.0,288.0,41.0,14.0
E01033320,0.0,0.0,67.0,75.0,0.0,97.0,0.0,239.0,0.0,67.0
E01033322,0.0,0.0,0.0,39.0,0.0,90.0,0.0,129.0,0.0,0.0
E01033324,0.0,0.0,65.0,46.0,28.0,72.0,0.0,211.0,28.0,37.0
E01033325,0.0,0.0,0.0,83.0,0.0,77.0,0.0,160.0,0.0,0.0
E01033327,0.0,84.0,127.0,84.0,81.0,187.0,75.0,638.0,81.0,46.0
E01033341,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0
E01033424,330.0,0.0,120.0,43.0,42.0,196.0,0.0,731.0,372.0,-252.0
E01033455,0.0,0.0,0.0,36.0,0.0,170.0,0.0,206.0,0.0,0.0
E01033456,0.0,34.0,63.0,0.0,34.0,185.0,0.0,316.0,34.0,29.0
E01033457,167.0,0.0,137.0,77.0,80.0,161.0,0.0,622.0,247.0,-110.0
E01033463,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0
E01033464,0.0,0.0,119.0,133.0,74.0,159.0,0.0,485.0,74.0,45.0
E01033485,308.0,0.0,122.0,45.0,46.0,91.0,0.0,612.0,354.0,-232.0
E01033486,0.0,31.0,0.0,117.0,0.0,197.0,0.0,345.0,0.0,0.0
E01033487,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
E01033488,0.0,0.0,64.0,42.0,39.0,170.0,0.0,315.0,39.0,25.0
E01033489,445.0,0.0,188.0,73.0,79.0,112.0,110.0,1007.0,524.0,-336.0
E01033490,144.0,74.0,59.0,37.0,39.0,109.0,42.0,504.0,183.0,-124.0
E01033491,300.0,66.0,138.0,77.0,82.0,195.0,44.0,902.0,382.0,-244.0
E01033492,144.0,0.0,58.0,0.0,43.0,81.0,0.0,326.0,187.0,-129.0
E01033493,301.0,0.0,120.0,37.0,0.0,122.0,0.0,580.0,301.0,-181.0
E01033494,167.0,50.0,126.0,31.0,35.0,74.0,0.0,483.0,202.0,-76.0
E01033568,0.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0
E01033569,0.0,0.0,114.0,0.0,77.0,36.0,0.0,227.0,77.0,37.0
E01033570,137.0,0.0,123.0,79.0,34.0,149.0,0.0,522.0,171.0,-48.0
E01033571,163.0,0.0,67.0,0.0,0.0,162.0,0.0,392.0,163.0,-96.0
E01033572,345.0,0.0,179.0,70.0,99.0,211.0,33.0,937.0,444.0,-265.0
E01033573,481.0,35.0,285.0,83.0,34.0,197.0,0.0,1115.0,515.0,-230.0
E01033574,0.0,0.0,60.0,0.0,36.0,81.0,0.0,177.0,36.0,24.0
E01033575,0.0,0.0,66.0,41.0,44.0,155.0,0.0,306.0,44.0,22.0
E01033576,0.0,0.0,74.0,0.0,37.0,79.0,0.0,190.0,37.0,37.0
E01033577,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0
E01033578,307.0,37.0,172.0,133.0,79.0,170.0,0.0,898.0,386.0,-214.0
E01033579,297.0,0.0,131.0,50.0,77.0,80.0,0.0,635.0,374.0,-243.0
E01033580,0.0,0.0,52.0,0.0,41.0,78.0,0.0,171.0,41.0,11.0
E01033581,155.0,0.0,122.0,0.0,46.0,107.0,0.0,430.0,201.0,-79.0
E01033582,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,0.0,0.0
E01033583,171.0,112.0,246.0,172.0,130.0,226.0,39.0,1096.0,301.0,-55.0
E01033584,0.0,0.0,59.0,0.0,0.0,79.0,0.0,138.0,0.0,59.0
E01033585,169.0,33.0,139.0,77.0,40.0,110.0,0.0,568.0,209.0,-70.0
E01033586,0.0,0.0,124.0,44.0,83.0,76.0,0.0,327.0,83.0,41.0
E01033587,0.0,43.0,65.0,83.0,36.0,90.0,0.0,317.0,36.0,29.0
E01033588,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
E01033589,141.0,35.0,229.0,82.0,123.0,198.0,43.0,851.0,264.0,-35.0
E01033590,0.0,0.0,63.0,0.0,38.0,107.0,0.0,208.0,38.0,25.0
E01033591,0.0,0.0,177.0,77.0,130.0,149.0,40.0,573.0,130.0,47.0
E01033592,0.0,0.0,0.0,41.0,0.0,44.0,0.0,85.0,0.0,0.0
E01033593,288.0,35.0,171.0,125.0,90.0,145.0,0.0,854.0,378.0,-207.0
E01033594,160.0,79.0,129.0,89.0,73.0,198.0,42.0,770.0,233.0,-104.0
E01033595,612.0,78.0,238.0,146.0,73.0,222.0,87.0,1456.0,685.0,-447.0
E01033596,0.0,84.0,176.0,85.0,76.0,205.0,37.0,663.0,76.0,100.0
E01033597,0.0,36.0,64.0,81.0,40.0,154.0,0.0,375.0,40.0,24.0
E01033598,0.0,40.0,70.0,36.0,35.0,121.0,44.0,346.0,35.0,35.0
E01033599,0.0,0.0,144.0,39.0,83.0,40.0,0.0,306.0,83.0,61.0
E01033600,0.0,40.0,129.0,79.0,37.0,119.0,0.0,404.0,37.0,92.0
E01033601,0.0,30.0,69.0,0.0,35.0,79.0,0.0,213.0,35.0,34.0
E01033602,0.0,72.0,128.0,128.0,79.0,202.0,45.0,654.0,79.0,49.0
E01033603,0.0,0.0,128.0,77.0,83.0,93.0,39.0,420.0,83.0,45.0
E01033604,165.0,43.0,130.0,46.0,67.0,201.0,0.0,652.0,232.0,-102.0
E01033605,0.0,41.0,61.0,88.0,47.0,122.0,33.0,392.0,47.0,14.0
E01033606,0.0,0.0,0.0,34.0,0.0,34.0,40.0,108.0,0.0,0.0
E01033607,0.0,0.0,128.0,80.0,0.0,133.0,36.0,377.0,0.0,128.0
E01033608,0.0,0.0,0.0,43.0,0.0,132.0,0.0,175.0,0.0,0.0
E01033698,0.0,0.0,0.0,33.0,0.0,79.0,0.0,112.0,0.0,0.0
E01033699,164.0,40.0,198.0,162.0,98.0,213.0,40.0,915.0,262.0,-64.0
E01033700,119.0,73.0,118.0,122.0,77.0,240.0,44.0,793.0,196.0,-78.0
E01033701,473.0,0.0,162.0,78.0,37.0,161.0,0.0,911.0,510.0,-348.0
E01033702,322.0,0.0,244.0,33.0,87.0,144.0,0.0,830.0,409.0,-165.0
E01033703,155.0,0.0,60.0,0.0,36.0,155.0,0.0,406.0,191.0,-131.0
E01033704,0.0,0.0,169.0,44.0,94.0,199.0,0.0,506.0,94.0,75.0
E01033705,480.0,76.0,201.0,43.0,0.0,122.0,0.0,922.0,480.0,-279.0
E01033706,150.0,0.0,94.0,116.0,35.0,154.0,0.0,549.0,185.0,-91.0
E01033707,0.0,42.0,0.0,77.0,0.0,78.0,45.0,242.0,0.0,0.0
E01033708,314.0,33.0,163.0,111.0,71.0,203.0,34.0,929.0,385.0,-222.0
E01033709,166.0,0.0,175.0,34.0,47.0,116.0,0.0,538.0,213.0,-38.0
E01033710,0.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,0.0
