,LSOA,Anti Semitic,Disability,Homophobic,Islamophobic,Racist,Transgender,Faith,Total All Incidents
349,E01000357,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
350,E01000358,0.0,0.0,31.0,0.0,133.0,0.0,0.0,164.0
351,E01000359,0.0,0.0,0.0,0.0,159.0,0.0,0.0,159.0
352,E01000360,0.0,69.0,163.0,43.0,195.0,39.0,17.0,569.0
353,E01000361,0.0,0.0,72.0,0.0,72.0,0.0,0.0,144.0
354,E01000362,0.0,0.0,150.0,70.0,198.0,46.0,35.0,569.0
355,E01000363,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
356,E01000364,0.0,0.0,36.0,46.0,44.0,0.0,17.0,189.0
357,E01000365,0.0,42.0,72.0,0.0,155.0,0.0,0.0,269.0
358,E01000366,0.0,0.0,0.0,0.0,66.0,0.0,0.0,66.0
359,E01000367,0.0,0.0,79.0,0.0,152.0,0.0,0.0,231.0
360,E01000368,0.0,0.0,42.0,0.0,179.0,0.0,0.0,221.0
361,E01000369,0.0,0.0,28.0,0.0,119.0,0.0,0.0,147.0
362,E01000370,0.0,0.0,42.0,0.0,112.0,0.0,0.0,154.0
363,E01000372,0.0,0.0,85.0,0.0,146.0,0.0,0.0,231.0
364,E01000373,0.0,0.0,71.0,0.0,110.0,0.0,0.0,181.0
365,E01000374,0.0,0.0,44.0,0.0,80.0,0.0,0.0,124.0
366,E01000375,0.0,0.0,42.0,0.0,127.0,0.0,0.0,169.0
367,E01000376,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0
368,E01000377,0.0,0.0,39.0,70.0,114.0,0.0,55.0,348.0
369,E01000378,0.0,42.0,40.0,68.0,195.0,0.0,50.0,463.0
370,E01000379,0.0,37.0,36.0,0.0,38.0,0.0,0.0,111.0
371,E01000380,0.0,0.0,43.0,0.0,40.0,0.0,0.0,83.0
372,E01000381,0.0,77.0,44.0,0.0,67.0,43.0,0.0,231.0
373,E01000382,0.0,0.0,0.0,0.0,71.0,0.0,0.0,71.0
374,E01000383,0.0,0.0,43.0,0.0,146.0,0.0,0.0,189.0
375,E01000384,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
376,E01000385,0.0,34.0,36.0,44.0,161.0,0.0,18.0,337.0
377,E01000386,0.0,39.0,0.0,0.0,128.0,0.0,60.0,227.0
378,E01000387,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0
379,E01000388,0.0,36.0,46.0,0.0,40.0,0.0,0.0,122.0
380,E01000389,0.0,41.0,0.0,47.0,107.0,0.0,5.0,247.0
381,E01000390,0.0,0.0,0.0,44.0,159.0,0.0,8.0,255.0
382,E01000391,0.0,0.0,36.0,0.0,118.0,0.0,0.0,154.0
383,E01000392,0.0,78.0,74.0,40.0,198.0,0.0,78.0,508.0
384,E01000393,0.0,0.0,0.0,0.0,128.0,0.0,0.0,128.0
385,E01000394,0.0,33.0,0.0,0.0,84.0,0.0,0.0,117.0
386,E01000395,0.0,45.0,0.0,0.0,74.0,0.0,0.0,119.0
387,E01000396,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
388,E01000398,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0
389,E01000399,0.0,0.0,82.0,35.0,116.0,0.0,29.0,297.0
390,E01000400,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0
391,E01000401,0.0,0.0,37.0,39.0,148.0,0.0,100.0,363.0
392,E01000402,0.0,41.0,78.0,0.0,81.0,47.0,0.0,247.0
393,E01000403,153.0,34.0,40.0,0.0,163.0,0.0,-38.0,505.0
394,E01000404,173.0,0.0,38.0,0.0,115.0,0.0,-42.0,457.0
395,E01000405,0.0,0.0,42.0,0.0,124.0,0.0,68.0,234.0
396,E01000406,0.0,0.0,40.0,87.0,117.0,0.0,35.0,366.0
397,E01000407,0.0,43.0,0.0,0.0,36.0,0.0,0.0,79.0
398,E01000408,0.0,0.0,0.0,37.0,162.0,0.0,34.0,270.0
399,E01000409,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
400,E01000410,0.0,0.0,42.0,0.0,114.0,0.0,0.0,156.0
401,E01000411,0.0,0.0,0.0,0.0,80.0,0.0,59.0,139.0
402,E01000412,162.0,0.0,43.0,0.0,154.0,0.0,-101.0,420.0
403,E01000413,151.0,0.0,0.0,0.0,112.0,0.0,-25.0,389.0
404,E01000414,0.0,0.0,40.0,47.0,150.0,0.0,13.0,297.0
405,E01000415,0.0,0.0,36.0,0.0,40.0,0.0,0.0,76.0
406,E01000416,0.0,0.0,33.0,43.0,193.0,0.0,25.0,337.0
407,E01000417,0.0,71.0,33.0,0.0,114.0,0.0,0.0,218.0
408,E01000418,0.0,0.0,38.0,0.0,75.0,0.0,0.0,113.0
409,E01000419,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0
410,E01000420,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0
411,E01000421,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0
412,E01000422,173.0,0.0,75.0,0.0,126.0,0.0,-102.0,445.0
413,E01000423,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
414,E01000424,157.0,0.0,46.0,0.0,77.0,0.0,-96.0,341.0
415,E01000425,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
416,E01000426,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
417,E01000427,0.0,33.0,0.0,0.0,121.0,0.0,0.0,154.0
418,E01000428,0.0,0.0,41.0,44.0,85.0,117.0,5.0,336.0
419,E01000429,0.0,0.0,89.0,38.0,79.0,0.0,33.0,277.0
420,E01000430,0.0,0.0,0.0,47.0,114.0,0.0,17.0,225.0
421,E01000431,0.0,0.0,76.0,36.0,105.0,0.0,26.0,279.0
422,E01000432,0.0,40.0,90.0,39.0,162.0,0.0,31.0,401.0
423,E01000433,0.0,0.0,81.0,37.0,112.0,0.0,27.0,294.0
424,E01000434,0.0,0.0,41.0,37.0,157.0,0.0,10.0,282.0
425,E01000435,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
426,E01000436,0.0,0.0,0.0,46.0,42.0,0.0,17.0,151.0
427,E01000437,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0
428,E01000438,0.0,0.0,0.0,0.0,117.0,0.0,0.0,117.0
429,E01000439,0.0,0.0,42.0,40.0,162.0,0.0,27.0,311.0
430,E01000440,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0
431,E01000441,0.0,0.0,40.0,0.0,205.0,0.0,0.0,245.0
432,E01000442,0.0,0.0,74.0,0.0,114.0,0.0,61.0,249.0
433,E01000443,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
434,E01000444,0.0,0.0,0.0,43.0,77.0,0.0,20.0,183.0
435,E01000445,154.0,0.0,0.0,0.0,66.0,0.0,-100.0,274.0
436,E01000446,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0
437,E01000447,0.0,0.0,40.0,34.0,68.0,0.0,31.0,207.0
438,E01000449,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0
439,E01000450,0.0,0.0,0.0,0.0,50.0,40.0,0.0,90.0
440,E01000451,0.0,35.0,0.0,36.0,88.0,0.0,22.0,217.0
441,E01000452,0.0,0.0,0.0,0.0,79.0,0.0,60.0,139.0
442,E01000453,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
443,E01000454,0.0,0.0,0.0,44.0,166.0,0.0,18.0,272.0
444,E01000455,0.0,36.0,0.0,0.0,39.0,0.0,0.0,75.0
445,E01000457,0.0,0.0,71.0,33.0,105.0,37.0,36.0,315.0
446,E01000458,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
447,E01000459,0.0,35.0,0.0,0.0,144.0,0.0,0.0,179.0
448,E01000460,0.0,0.0,0.0,0.0,35.0,0.0,56.0,91.0
449,E01000461,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0
450,E01000462,0.0,73.0,116.0,0.0,84.0,41.0,0.0,314.0
451,E01000463,0.0,0.0,43.0,0.0,39.0,0.0,0.0,82.0
452,E01000464,0.0,0.0,0.0,33.0,167.0,0.0,26.0,259.0
453,E01000465,0.0,0.0,84.0,0.0,113.0,0.0,0.0,197.0
454,E01000466,0.0,0.0,29.0,38.0,110.0,0.0,82.0,297.0
455,E01000467,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
456,E01000468,0.0,0.0,69.0,0.0,112.0,0.0,0.0,181.0
457,E01000469,0.0,38.0,0.0,43.0,76.0,0.0,22.0,222.0
458,E01000470,0.0,41.0,125.0,0.0,125.0,0.0,0.0,291.0
459,E01000471,0.0,0.0,0.0,40.0,82.0,0.0,22.0,184.0
460,E01000472,0.0,0.0,39.0,0.0,117.0,0.0,0.0,156.0
461,E01000473,0.0,47.0,44.0,40.0,75.0,0.0,15.0,261.0
462,E01000474,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0
463,E01000475,0.0,0.0,0.0,0.0,116.0,38.0,68.0,222.0
464,E01000476,0.0,0.0,0.0,44.0,152.0,0.0,13.0,253.0
465,E01000477,0.0,30.0,0.0,42.0,119.0,39.0,24.0,296.0
466,E01000478,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0
467,E01000479,0.0,0.0,43.0,41.0,182.0,0.0,34.0,341.0
468,E01000480,0.0,0.0,0.0,0.0,74.0,0.0,61.0,135.0
469,E01000481,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0
470,E01000482,340.0,0.0,82.0,39.0,199.0,0.0,-249.0,790.0
471,E01000483,0.0,0.0,41.0,47.0,78.0,0.0,9.0,222.0
472,E01000484,479.0,37.0,0.0,0.0,157.0,0.0,-295.0,857.0
473,E01000485,0.0,34.0,72.0,0.0,91.0,0.0,0.0,197.0
474,E01000486,174.0,0.0,40.0,41.0,75.0,0.0,-93.0,452.0
475,E01000487,152.0,0.0,0.0,0.0,121.0,0.0,-17.0,408.0
476,E01000488,0.0,0.0,0.0,0.0,83.0,42.0,0.0,125.0
477,E01000489,171.0,0.0,41.0,0.0,118.0,0.0,-34.0,467.0
478,E01000490,0.0,39.0,51.0,86.0,123.0,0.0,83.0,468.0
479,E01000491,159.0,0.0,0.0,35.0,74.0,0.0,-123.0,339.0
480,E01000492,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0
481,E01000493,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0
482,E01000494,0.0,0.0,0.0,36.0,49.0,0.0,26.0,147.0
483,E01000495,0.0,0.0,41.0,43.0,140.0,0.0,17.0,284.0
484,E01000497,0.0,0.0,0.0,84.0,83.0,0.0,28.0,279.0
485,E01000498,0.0,0.0,30.0,39.0,82.0,0.0,90.0,280.0
486,E01000499,0.0,0.0,38.0,79.0,121.0,0.0,36.0,353.0
487,E01000501,0.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0
488,E01000502,0.0,44.0,41.0,47.0,120.0,0.0,10.0,309.0
489,E01000503,144.0,59.0,35.0,79.0,79.0,0.0,-94.0,525.0
490,E01000504,0.0,32.0,76.0,33.0,114.0,0.0,35.0,323.0
491,E01000505,0.0,0.0,0.0,45.0,111.0,0.0,99.0,300.0
492,E01000506,0.0,29.0,46.0,48.0,169.0,0.0,11.0,351.0
493,E01000507,165.0,0.0,91.0,69.0,77.0,0.0,-124.0,512.0
494,E01000508,0.0,35.0,83.0,35.0,176.0,0.0,97.0,461.0
495,E01000509,0.0,36.0,39.0,46.0,119.0,0.0,13.0,299.0
496,E01000510,0.0,70.0,40.0,77.0,195.0,42.0,44.0,545.0
497,E01000511,0.0,0.0,38.0,35.0,115.0,0.0,26.0,249.0
498,E01000512,136.0,45.0,28.0,31.0,112.0,0.0,-51.0,468.0
499,E01000513,0.0,0.0,0.0,43.0,69.0,0.0,24.0,179.0
500,E01000514,0.0,0.0,0.0,0.0,125.0,0.0,62.0,187.0
501,E01000515,162.0,70.0,33.0,35.0,113.0,0.0,-84.0,526.0
502,E01000516,338.0,0.0,0.0,44.0,123.0,0.0,-210.0,677.0
503,E01000517,0.0,0.0,0.0,0.0,128.0,0.0,0.0,128.0
504,E01000518,0.0,0.0,0.0,43.0,83.0,0.0,9.0,178.0
505,E01000519,0.0,0.0,0.0,0.0,124.0,0.0,0.0,124.0
506,E01000520,0.0,0.0,41.0,0.0,110.0,0.0,0.0,151.0
507,E01000521,0.0,36.0,74.0,42.0,190.0,0.0,18.0,402.0
508,E01000522,0.0,0.0,30.0,0.0,74.0,0.0,62.0,166.0
509,E01000523,0.0,0.0,39.0,42.0,168.0,49.0,81.0,421.0
510,E01000524,0.0,84.0,82.0,46.0,192.0,0.0,3.0,453.0
511,E01000525,148.0,0.0,119.0,33.0,119.0,0.0,-121.0,479.0
512,E01000526,0.0,0.0,37.0,81.0,82.0,0.0,122.0,403.0
513,E01000527,0.0,40.0,36.0,84.0,73.0,0.0,40.0,357.0
514,E01000528,174.0,77.0,0.0,37.0,168.0,0.0,-142.0,525.0
515,E01000530,0.0,0.0,38.0,32.0,39.0,0.0,32.0,173.0
516,E01000531,154.0,36.0,37.0,39.0,74.0,0.0,-139.0,394.0
517,E01000532,153.0,34.0,82.0,48.0,123.0,0.0,-138.0,503.0
518,E01000533,173.0,0.0,70.0,31.0,122.0,0.0,-88.0,512.0
519,E01000534,174.0,0.0,0.0,0.0,32.0,0.0,-118.0,262.0
520,E01000535,0.0,0.0,38.0,28.0,83.0,38.0,37.0,252.0
521,E01000536,168.0,0.0,0.0,0.0,79.0,0.0,-104.0,311.0
522,E01000538,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0
523,E01000539,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
524,E01000540,0.0,0.0,38.0,0.0,75.0,43.0,0.0,156.0
525,E01000541,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0
526,E01000543,322.0,0.0,43.0,115.0,153.0,0.0,-190.0,880.0
527,E01000544,156.0,0.0,0.0,0.0,160.0,36.0,-90.0,418.0
528,E01000545,157.0,43.0,72.0,46.0,164.0,0.0,-84.0,601.0
529,E01000546,0.0,0.0,81.0,76.0,131.0,0.0,40.0,404.0
530,E01000547,0.0,44.0,46.0,0.0,78.0,0.0,0.0,168.0
531,E01000548,0.0,0.0,43.0,119.0,113.0,0.0,75.0,469.0
532,E01000549,160.0,0.0,39.0,43.0,163.0,0.0,-76.0,532.0
533,E01000550,0.0,0.0,33.0,83.0,37.0,0.0,46.0,282.0
534,E01000551,0.0,0.0,77.0,35.0,163.0,0.0,24.0,334.0
535,E01000552,181.0,0.0,38.0,41.0,75.0,0.0,-159.0,398.0
536,E01000553,317.0,0.0,80.0,63.0,169.0,0.0,-182.0,827.0
537,E01000554,0.0,0.0,0.0,41.0,114.0,0.0,18.0,214.0
538,E01000555,173.0,0.0,72.0,0.0,76.0,33.0,-113.0,414.0
539,E01000556,0.0,41.0,33.0,200.0,204.0,0.0,121.0,799.0
540,E01000557,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0
541,E01000558,333.0,36.0,78.0,81.0,123.0,39.0,-225.0,879.0
542,E01000559,129.0,74.0,85.0,84.0,122.0,0.0,-96.0,611.0
543,E01000560,150.0,0.0,42.0,0.0,121.0,0.0,-90.0,373.0
544,E01000561,166.0,0.0,0.0,42.0,80.0,0.0,-76.0,420.0
545,E01000562,0.0,0.0,0.0,44.0,112.0,0.0,65.0,265.0
546,E01000563,0.0,0.0,40.0,0.0,92.0,0.0,0.0,132.0
547,E01000564,158.0,0.0,47.0,34.0,174.0,0.0,-130.0,475.0
548,E01000565,0.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0
549,E01000566,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
550,E01000567,0.0,0.0,0.0,0.0,120.0,0.0,59.0,179.0
551,E01000568,141.0,39.0,74.0,36.0,149.0,0.0,-119.0,497.0
552,E01000569,0.0,42.0,40.0,35.0,46.0,38.0,28.0,264.0
553,E01000570,0.0,0.0,46.0,0.0,121.0,0.0,0.0,167.0
554,E01000571,0.0,0.0,0.0,39.0,139.0,0.0,26.0,243.0
555,E01000572,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0
556,E01000573,0.0,0.0,0.0,46.0,40.0,0.0,12.0,144.0
557,E01000574,0.0,0.0,80.0,0.0,71.0,0.0,0.0,151.0
558,E01000575,166.0,0.0,37.0,79.0,126.0,0.0,-136.0,517.0
559,E01000576,0.0,0.0,0.0,68.0,44.0,0.0,58.0,238.0
560,E01000577,0.0,41.0,0.0,44.0,73.0,0.0,15.0,217.0
561,E01000578,159.0,34.0,78.0,79.0,128.0,0.0,-112.0,604.0
562,E01000579,0.0,0.0,45.0,46.0,84.0,0.0,10.0,231.0
563,E01000580,157.0,0.0,80.0,146.0,77.0,0.0,-47.0,716.0
564,E01000581,0.0,0.0,0.0,38.0,75.0,0.0,15.0,166.0
565,E01000582,0.0,0.0,40.0,0.0,44.0,0.0,0.0,84.0
566,E01000583,157.0,0.0,42.0,84.0,128.0,0.0,-130.0,522.0
567,E01000584,0.0,0.0,29.0,36.0,74.0,0.0,30.0,205.0
568,E01000585,0.0,0.0,42.0,0.0,38.0,0.0,0.0,80.0
569,E01000586,0.0,87.0,43.0,46.0,155.0,0.0,13.0,390.0
570,E01000587,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
571,E01000588,0.0,0.0,41.0,36.0,242.0,0.0,29.0,384.0
572,E01000589,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0
573,E01000590,156.0,0.0,86.0,0.0,169.0,0.0,-88.0,479.0
574,E01000591,0.0,0.0,38.0,37.0,162.0,0.0,21.0,295.0
575,E01000592,0.0,0.0,0.0,36.0,83.0,0.0,26.0,181.0
576,E01000593,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
577,E01000594,0.0,37.0,34.0,45.0,156.0,0.0,28.0,345.0
578,E01000595,0.0,0.0,116.0,33.0,76.0,85.0,101.0,444.0
579,E01000596,0.0,0.0,0.0,45.0,39.0,0.0,10.0,139.0
580,E01000599,0.0,35.0,46.0,38.0,79.0,0.0,33.0,269.0
581,E01000600,0.0,47.0,48.0,82.0,195.0,38.0,44.0,536.0
582,E01000601,0.0,0.0,74.0,75.0,177.0,0.0,68.0,469.0
583,E01000602,147.0,0.0,124.0,34.0,108.0,0.0,-52.0,542.0
584,E01000603,0.0,0.0,35.0,0.0,84.0,0.0,0.0,119.0
585,E01000604,0.0,40.0,0.0,126.0,66.0,0.0,53.0,411.0
586,E01000605,0.0,0.0,75.0,37.0,38.0,0.0,14.0,201.0
587,E01000606,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
588,E01000607,0.0,0.0,73.0,36.0,65.0,0.0,26.0,236.0
589,E01000608,0.0,0.0,0.0,40.0,117.0,0.0,19.0,216.0
590,E01000609,0.0,0.0,0.0,40.0,86.0,0.0,14.0,180.0
591,E01000610,162.0,0.0,81.0,0.0,87.0,0.0,-19.0,473.0
592,E01000611,143.0,0.0,76.0,115.0,75.0,0.0,-72.0,595.0
593,E01000612,0.0,0.0,38.0,45.0,41.0,0.0,18.0,187.0
594,E01000613,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0
595,E01000615,163.0,0.0,42.0,87.0,129.0,0.0,-120.0,551.0
596,E01000616,0.0,0.0,41.0,47.0,75.0,0.0,19.0,229.0
597,E01000617,0.0,0.0,41.0,42.0,75.0,0.0,15.0,215.0
598,E01000618,0.0,0.0,36.0,0.0,33.0,0.0,0.0,69.0
599,E01000619,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
600,E01000620,0.0,0.0,0.0,38.0,83.0,0.0,23.0,182.0
601,E01000621,0.0,0.0,0.0,44.0,108.0,0.0,124.0,320.0
602,E01000622,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0
603,E01000623,0.0,0.0,77.0,0.0,113.0,0.0,0.0,190.0
604,E01000624,164.0,0.0,0.0,0.0,82.0,0.0,-92.0,318.0
605,E01000625,0.0,37.0,0.0,37.0,111.0,0.0,88.0,310.0
606,E01000626,0.0,41.0,74.0,34.0,113.0,0.0,26.0,322.0
607,E01000627,0.0,30.0,43.0,76.0,197.0,0.0,52.0,474.0
608,E01000628,0.0,0.0,83.0,39.0,150.0,0.0,23.0,334.0
609,E01000629,0.0,27.0,0.0,48.0,81.0,0.0,14.0,218.0
610,E01000630,0.0,41.0,49.0,46.0,180.0,0.0,7.0,369.0
611,E01000631,0.0,0.0,34.0,44.0,141.0,44.0,13.0,320.0
612,E01000632,0.0,0.0,0.0,0.0,109.0,0.0,61.0,170.0
613,E01000633,142.0,0.0,33.0,76.0,150.0,0.0,-99.0,520.0
614,E01000634,0.0,0.0,48.0,36.0,72.0,0.0,22.0,214.0
615,E01000635,324.0,37.0,87.0,125.0,186.0,40.0,-198.0,1050.0
616,E01000636,0.0,0.0,0.0,41.0,111.0,0.0,71.0,264.0
617,E01000637,0.0,0.0,78.0,0.0,78.0,0.0,0.0,156.0
618,E01000638,0.0,0.0,78.0,43.0,173.0,39.0,23.0,399.0
619,E01000639,163.0,0.0,0.0,34.0,67.0,0.0,-85.0,376.0
620,E01000640,156.0,0.0,119.0,37.0,162.0,0.0,-79.0,588.0
621,E01000641,0.0,0.0,40.0,39.0,126.0,0.0,72.0,316.0
622,E01000642,149.0,32.0,122.0,102.0,164.0,0.0,-49.0,771.0
623,E01000643,337.0,0.0,41.0,43.0,172.0,0.0,-264.0,709.0
624,E01000644,0.0,0.0,77.0,106.0,196.0,0.0,72.0,557.0
625,E01000645,0.0,0.0,0.0,40.0,24.0,0.0,30.0,134.0
626,E01000646,0.0,0.0,34.0,37.0,84.0,0.0,26.0,218.0
627,E01000647,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
628,E01000648,0.0,41.0,0.0,0.0,76.0,0.0,70.0,187.0
629,E01000649,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0
630,E01000650,0.0,36.0,0.0,0.0,75.0,0.0,0.0,111.0
631,E01000651,0.0,0.0,32.0,0.0,40.0,0.0,0.0,72.0
632,E01000652,169.0,0.0,43.0,0.0,76.0,0.0,-32.0,425.0
633,E01000653,0.0,37.0,0.0,35.0,77.0,0.0,28.0,212.0
634,E01000654,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0
635,E01000655,0.0,0.0,0.0,0.0,123.0,0.0,0.0,123.0
636,E01000656,0.0,0.0,40.0,0.0,71.0,0.0,0.0,111.0
637,E01000657,0.0,0.0,46.0,0.0,112.0,0.0,0.0,158.0
638,E01000658,0.0,0.0,0.0,39.0,40.0,0.0,20.0,138.0
639,E01000659,0.0,0.0,0.0,41.0,38.0,0.0,25.0,145.0
640,E01000661,0.0,78.0,70.0,116.0,163.0,0.0,68.0,611.0
641,E01000662,0.0,0.0,42.0,0.0,77.0,0.0,0.0,119.0
642,E01000663,0.0,44.0,41.0,0.0,41.0,0.0,0.0,126.0
643,E01000664,0.0,0.0,39.0,44.0,85.0,0.0,12.0,224.0
644,E01000665,0.0,0.0,35.0,0.0,127.0,0.0,64.0,226.0
645,E01000666,0.0,0.0,88.0,44.0,72.0,0.0,69.0,317.0
646,E01000667,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0
647,E01000668,0.0,34.0,40.0,35.0,209.0,0.0,19.0,372.0
648,E01000669,0.0,0.0,82.0,0.0,86.0,0.0,0.0,168.0
649,E01000670,0.0,0.0,0.0,0.0,162.0,0.0,0.0,162.0
650,E01000671,0.0,32.0,44.0,41.0,139.0,0.0,12.0,309.0
651,E01000672,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0
652,E01000673,313.0,31.0,0.0,0.0,73.0,0.0,-196.0,534.0
653,E01000674,0.0,0.0,0.0,36.0,82.0,0.0,18.0,172.0
654,E01000675,146.0,74.0,85.0,124.0,175.0,0.0,-74.0,800.0
655,E01000676,0.0,77.0,108.0,93.0,221.0,0.0,29.0,621.0
656,E01000677,0.0,0.0,43.0,0.0,191.0,0.0,0.0,234.0
657,E01000678,0.0,0.0,39.0,0.0,115.0,0.0,0.0,154.0
658,E01000679,0.0,0.0,41.0,0.0,88.0,0.0,0.0,129.0
659,E01000680,0.0,37.0,25.0,0.0,78.0,0.0,0.0,140.0
660,E01000681,0.0,0.0,38.0,0.0,75.0,0.0,0.0,113.0
661,E01000682,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0
662,E01000683,0.0,0.0,38.0,0.0,94.0,0.0,0.0,132.0
663,E01000684,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
664,E01000685,0.0,38.0,0.0,0.0,39.0,0.0,0.0,77.0
665,E01000686,0.0,0.0,42.0,0.0,36.0,0.0,0.0,78.0
666,E01000687,165.0,0.0,0.0,0.0,157.0,0.0,-95.0,392.0
667,E01000688,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0
668,E01000689,0.0,74.0,39.0,0.0,116.0,112.0,0.0,341.0
669,E01000690,0.0,0.0,42.0,0.0,85.0,0.0,0.0,127.0
670,E01000691,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0
671,E01000692,0.0,67.0,45.0,44.0,185.0,36.0,22.0,443.0
672,E01000693,0.0,0.0,0.0,85.0,38.0,0.0,34.0,242.0
673,E01000694,0.0,0.0,45.0,40.0,66.0,0.0,23.0,214.0
674,E01000695,0.0,0.0,38.0,0.0,41.0,0.0,0.0,79.0
675,E01000696,0.0,0.0,43.0,0.0,66.0,41.0,0.0,150.0
676,E01000697,0.0,0.0,0.0,0.0,80.0,0.0,66.0,146.0
677,E01000698,0.0,0.0,40.0,0.0,36.0,0.0,0.0,76.0
678,E01000699,0.0,0.0,80.0,0.0,75.0,0.0,0.0,155.0
679,E01000700,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0
680,E01000701,0.0,0.0,38.0,0.0,76.0,0.0,0.0,114.0
681,E01000702,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0
682,E01000703,0.0,0.0,40.0,0.0,76.0,0.0,0.0,116.0
683,E01000704,0.0,0.0,41.0,0.0,85.0,0.0,69.0,195.0
684,E01000705,0.0,0.0,91.0,86.0,152.0,0.0,52.0,467.0
685,E01000706,0.0,35.0,0.0,0.0,73.0,0.0,0.0,108.0
686,E01000707,0.0,77.0,0.0,0.0,45.0,0.0,0.0,122.0
687,E01000708,0.0,42.0,39.0,31.0,82.0,0.0,31.0,256.0
688,E01000709,145.0,41.0,0.0,42.0,87.0,0.0,-68.0,434.0
689,E01000710,0.0,0.0,41.0,0.0,77.0,0.0,0.0,118.0
690,E01000711,284.0,0.0,131.0,0.0,122.0,0.0,-157.0,664.0
691,E01000712,0.0,0.0,41.0,0.0,113.0,0.0,0.0,154.0
692,E01000713,0.0,0.0,42.0,31.0,70.0,0.0,23.0,197.0
693,E01000714,0.0,89.0,38.0,0.0,121.0,0.0,57.0,305.0
694,E01000715,0.0,0.0,0.0,37.0,75.0,0.0,19.0,168.0
695,E01000716,0.0,0.0,38.0,0.0,41.0,0.0,0.0,79.0
696,E01000717,0.0,47.0,37.0,0.0,0.0,0.0,0.0,84.0
697,E01000718,0.0,31.0,37.0,0.0,41.0,0.0,0.0,109.0
698,E01000719,0.0,120.0,78.0,0.0,120.0,42.0,0.0,360.0
699,E01000720,158.0,75.0,46.0,115.0,170.0,0.0,-11.0,826.0
700,E01000721,0.0,0.0,0.0,43.0,133.0,0.0,14.0,233.0
701,E01000722,0.0,38.0,72.0,42.0,167.0,0.0,23.0,384.0
702,E01000723,0.0,0.0,0.0,0.0,104.0,0.0,0.0,104.0
703,E01000724,0.0,40.0,0.0,0.0,165.0,0.0,0.0,205.0
704,E01000725,0.0,40.0,40.0,0.0,192.0,0.0,0.0,272.0
